Station Number,Sample Type,Sample ID,Sample Date,Statutory Class,Attained Class,Report,Final Determination
W-053,WETLAND,WA-053-2010E (1017),6/17/2010,--,--,,
W-053,WETLAND,WA-053-2010Y (1016),6/17/2010,--,--,,
W-053,WETLAND,2015-053,6/29/2015,--,--,,
W-053,WETLAND,DN-2015-053,6/29/2015,GPA,No,View,B
W-053,WETLAND,WA-053-2015E (1469),6/29/2015,--,--,,
W-053,WETLAND,WA-053-2015Y (1468),6/29/2015,--,--,,
W-054,WETLAND,2001-054,6/25/2001,--,--,View,
W-054,WETLAND,DN-2001-054,6/25/2001,B,No,View,NA
W-054,WETLAND,2010-054,6/17/2010,--,--,,
W-054,WETLAND,DN-2010-054,6/17/2010,B,No,View,NA
W-054,WETLAND,WA-054-2010E (1019),6/17/2010,--,--,,
W-054,WETLAND,WA-054-2010Y (1018),6/17/2010,--,--,,
W-055,WETLAND,2001-055,6/26/2001,--,--,View,
W-055,WETLAND,DN-2001-055,6/26/2001,A,Indeterminate,View,I
W-056,WETLAND,2001-056,6/26/2001,--,--,View,
W-056,WETLAND,DN-2001-056,6/26/2001,A,No,View,B
W-056,WETLAND,2005-056,6/20/2005,--,--,,
W-056,WETLAND,DN-2005-056,6/20/2005,A,Yes,View,A
W-056,WETLAND,WA-056-2005E (504),6/20/2005,--,--,,
W-056,WETLAND,WA-056-2005Y (503),6/20/2005,--,--,,
W-056,WETLAND,2015-056,6/17/2015,--,--,,
W-056,WETLAND,DN-2015-056,6/17/2015,A,Yes,View,A
W-056,WETLAND,WA-056-2015E (1471),6/17/2015,--,--,,
W-056,WETLAND,WA-056-2015Y (1470),6/17/2015,--,--,,
W-057,WETLAND,2001-057,6/26/2001,--,--,View,
W-057,WETLAND,DN-2001-057,6/26/2001,A,Indeterminate,View,I
W-058,WETLAND,2001-058,6/27/2001,--,--,View,
W-058,WETLAND,DN-2001-058,6/27/2001,B,No,View,C
W-058,WETLAND,W-058 BACT _07102012,7/10/2012,--,--,,
W-058,WETLAND,W-058 BACT_05312012,5/31/2012,--,--,,
W-058,WETLAND,W-058 BACT_06132012,6/13/2012,--,--,,
W-058,WETLAND,W-058 BACT_07102012,7/10/2012,--,--,,
W-058,WETLAND,W-058 BACT_08092012,8/9/2012,--,--,,
W-058,WETLAND,W-058 BACT_09122012,9/12/2012,--,--,,
W-058,WETLAND,W-058 BACT_09272012,9/27/2012,--,--,,
W-058,WETLAND,W-058 BACT_10012012,10/1/2012,--,--,,
W-058,WETLAND,W-058 BACT_05292013,5/29/2013,--,--,,
W-058,WETLAND,W-058 BACT_06132013,6/13/2013,--,--,,
W-058,WETLAND,W-058 BACT_07082013,7/8/2013,--,--,,
W-058,WETLAND,W-058 BACT_08012013,8/1/2013,--,--,,
W-058,WETLAND,W-058 BACT_08152013,8/15/2013,--,--,,
W-058,WETLAND,W-058 BACT_09162013,9/16/2013,--,--,,
W-058,WETLAND,W-058 BACT_05272014,5/27/2014,--,--,,
W-058,WETLAND,W-058 BACT_06102014,6/10/2014,--,--,,
W-058,WETLAND,W-058 BACT_07242014,7/24/2014,--,--,,
W-058,WETLAND,W-058 BACT_08112014,8/11/2014,--,--,,
W-058,WETLAND,W-058 BACT_08262014,8/26/2014,--,--,,
W-058,WETLAND,W-058 BACT_09222014,9/22/2014,--,--,,
W-058,WETLAND,2015-058,6/30/2015,--,--,,
W-058,WETLAND,DN-2015-058,6/30/2015,B,Yes,View,B
W-058,WETLAND,WA-058-2015E (1473),6/30/2015,--,--,,
W-058,WETLAND,WA-058-2015Y (1472),6/30/2015,--,--,,
W-059,WETLAND,2001-059,6/27/2001,--,--,View,
W-059,WETLAND,DN-2001-059,6/27/2001,B,Yes,View,A
W-060,WETLAND,2002-060,6/13/2002,--,--,Report,
W-060,WETLAND,DN-2002-060,6/13/2002,B,Indeterminate,View,I
W-060,WETLAND,WA-060-2002E (1227),6/13/2002,--,--,,
W-060,WETLAND,WA-060-2002Y (374),6/13/2002,--,--,,
W-061,WETLAND,2002-061,6/14/2002,--,--,Report,
W-061,WETLAND,DN-2002-061,6/14/2002,B,Yes,View,B
W-061,WETLAND,WA-061-2002E (1228),6/14/2002,--,--,,
W-061,WETLAND,WA-061-2002Y (375),6/14/2002,--,--,,
W-062,WETLAND,2002-062,6/14/2002,--,--,Report,
W-062,WETLAND,DN-2002-062,6/14/2002,B,Yes,View,A
W-062,WETLAND,WA-062-2002E (1229),6/14/2002,--,--,,
W-062,WETLAND,WA-062-2002Y (376),6/14/2002,--,--,,
W-062,WETLAND,2007-062,6/13/2007,--,--,,
W-062,WETLAND,DN-2007-062,6/13/2007,B,No,View,C
W-062,WETLAND,WA-062-2007E (624),6/13/2007,--,--,,
W-062,WETLAND,WA-062-2007Y (625),6/13/2007,--,--,,
W-063,WETLAND,2002-063,6/17/2002,--,--,Report,
W-063,WETLAND,DN-2002-063,6/17/2002,B,Yes,View,A
W-063,WETLAND,WA-063-2002E (1230),6/17/2002,--,--,,
W-063,WETLAND,WA-063-2002Y (377),6/17/2002,--,--,,
W-064,WETLAND,2002-064,6/17/2002,--,--,Report,
W-064,WETLAND,DN-2002-064,6/17/2002,B,Yes,View,A
W-064,WETLAND,WA-064-2002E (1231),6/17/2002,--,--,,
W-064,WETLAND,WA-064-2002Y (378),6/17/2002,--,--,,
W-065,WETLAND,2002-065,6/17/2002,--,--,Report,
W-065,WETLAND,DN-2002-065,6/17/2002,B,Yes,View,A
W-065,WETLAND,WA-065-2002E (1232),6/17/2002,--,--,,
W-065,WETLAND,WA-065-2002Y (379),6/17/2002,--,--,,
W-065,WETLAND,2007-065,6/21/2007,--,--,,
W-065,WETLAND,DN-2007-065,6/21/2007,B,Yes,View,B
W-065,WETLAND,WA-065-2007E (626),6/21/2007,--,--,,
W-065,WETLAND,WA-065-2007Y (627),6/21/2007,--,--,,
W-065,WETLAND,2012-065,6/14/2012,--,--,,
W-065,WETLAND,DN-2012-065,6/14/2012,B,No,View,C
W-065,WETLAND,WA-065-2012E (1174),6/14/2012,--,--,,
W-065,WETLAND,WA-065-2012YX (1173),6/14/2012,--,--,,
W-065,WETLAND,2017-065,6/26/2017,--,--,,
W-065,WETLAND,DN-2017-065,6/26/2017,--,--,,
W-065,WETLAND,WA-065-2017E (1716),6/26/2017,--,--,,
W-065,WETLAND,WA-065-2017Y (1654),6/26/2017,--,--,,
W-066,WETLAND,2002-066,6/18/2002,--,--,Report,
W-066,WETLAND,DN-2002-066,6/18/2002,B,Yes,View,A
W-066,WETLAND,WA-066-2002E (1233),6/18/2002,--,--,,
W-066,WETLAND,WA-066-2002Y (380),6/18/2002,--,--,,
W-066,WETLAND,2007-066,6/19/2007,--,--,,
W-066,WETLAND,DN-2007-066,6/19/2007,B,Yes,View,A
W-066,WETLAND,WA-066-2007E (628),6/19/2007,--,--,,
W-066,WETLAND,WA-066-2007Y (630),6/19/2007,--,--,,
W-066,WETLAND,2012-066,7/5/2012,--,--,,
W-066,WETLAND,DN-2012-066,7/5/2012,B,Yes,View,A
W-066,WETLAND,WA-066-2012E (1176),7/5/2012,--,--,,
W-066,WETLAND,WA-066-2012YX (1175),7/5/2012,--,--,,
W-067,WETLAND,2002-067,6/18/2002,--,--,Report,
W-067,WETLAND,DN-2002-067,6/18/2002,B,Yes,,A
W-067,WETLAND,WA-067-2002E (1234),6/18/2002,--,--,,
W-067,WETLAND,WA-067-2002Y (381),6/18/2002,--,--,,
W-067,WETLAND,2017-067,6/27/2017,--,--,,
W-067,WETLAND,DN-2017-067,6/27/2017,--,--,,
W-067,WETLAND,WA-067-2017E (1723),6/27/2017,--,--,,
W-067,WETLAND,WA-067-2017Y (1656),6/27/2017,--,--,,
W-068,WETLAND,2002-068,6/19/2002,--,--,Report,
W-068,WETLAND,DN-2002-068,6/19/2002,GPA,No,View,A
W-068,WETLAND,WA-068-2002E (1235),6/19/2002,--,--,,
W-068,WETLAND,WA-068-2002Y (382),6/19/2002,--,--,,
W-068,WETLAND,2007-068,6/25/2007,--,--,,
W-068,WETLAND,DN-2007-068,6/25/2007,GPA,No,View,A
W-068,WETLAND,WA-068-2007E (632),6/25/2007,--,--,,
W-068,WETLAND,WA-068-2007Y (633),6/25/2007,--,--,,
W-068,WETLAND,2012-068,6/12/2012,--,--,,
W-068,WETLAND,DN-2012-068,6/12/2012,GPA,No,View,A
W-068,WETLAND,WA-068-2012E (1178),6/12/2012,--,--,,
W-068,WETLAND,WA-068-2012YX (1177),6/12/2012,--,--,,
W-069,WETLAND,2002-069,6/19/2002,--,--,Report,
W-069,WETLAND,DN-2002-069,6/19/2002,GPA,No,View,A
W-069,WETLAND,WA-069-2002E (1236),6/19/2002,--,--,,
W-069,WETLAND,WA-069-2002Y (383),6/19/2002,--,--,,
W-069,WETLAND,2017-069,6/19/2017,--,--,,
W-069,WETLAND,WA-069-2017E (1724),6/19/2017,--,--,,
W-069,WETLAND,WA-069-2017Y (1658),6/19/2017,--,--,,
W-070,WETLAND,2002-070,6/20/2002,--,--,Report,
W-070,WETLAND,DN-2002-070,6/20/2002,GPA,No,View,A
W-070,WETLAND,WA-070-2002E (1237),6/20/2002,--,--,,
W-070,WETLAND,WA-070-2002Y (384),6/20/2002,--,--,,
W-070,WETLAND,2007-070,6/18/2007,--,--,,
W-070,WETLAND,DN-2007-070,6/18/2007,GPA,No,View,A
W-070,WETLAND,WA-070-2007E (634),6/18/2007,--,--,,
W-070,WETLAND,WA-070-2007Y (635),6/18/2007,--,--,,
W-070,WETLAND,2016-070,6/8/2016,--,--,,
W-070,WETLAND,DN-2016-070,6/8/2016,GPA,No,View,NA
W-070,WETLAND,WA-070-2016E (1568),6/8/2016,--,--,,
W-070,WETLAND,WA-070-2016Y (1567),6/8/2016,--,--,,
W-070,WETLAND,2017-070,6/5/2017,--,--,,
W-070,WETLAND,DN-2017-070,6/5/2017,--,--,,
W-070,WETLAND,WA-070-2017E (1661),6/5/2017,--,--,,
W-070,WETLAND,WA-070-2017Y (1660),6/5/2017,--,--,,
W-071,WETLAND,2002-071,6/20/2002,--,--,Report,
W-071,WETLAND,DN-2002-071,6/20/2002,B,Yes,View,A
W-071,WETLAND,WA-071-2002E (1238),6/20/2002,--,--,,
W-071,WETLAND,WA-071-2002Y (385),6/20/2002,--,--,,
W-071,WETLAND,2007-071,6/18/2007,--,--,,
W-071,WETLAND,DN-2007-071,6/18/2007,B,Yes,View,B
W-071,WETLAND,WA-071-2007E (636),6/18/2007,--,--,,
W-071,WETLAND,WA-071-2007Y (637),6/18/2007,--,--,,
W-071,WETLAND,2012-071,6/21/2012,--,--,,
W-071,WETLAND,DN-2012-071,6/21/2012,B,Yes,View,B
W-071,WETLAND,WA-071-2012E (1182),6/21/2012,--,--,,
W-071,WETLAND,WA-071-2012YX (1181),6/21/2012,--,--,,
W-072,WETLAND,2002-072,6/20/2002,--,--,Report,
W-072,WETLAND,DN-2002-072,6/20/2002,B,Yes,View,A
W-072,WETLAND,WA-072-2002E (1239),6/20/2002,--,--,,
W-072,WETLAND,WA-072-2002Y (386),6/20/2002,--,--,,
W-072,WETLAND,2007-072,6/26/2007,--,--,,
W-072,WETLAND,DN-2007-072,6/26/2007,B,No,View,C
W-072,WETLAND,WA-072-2007E (638),6/26/2007,--,--,,
W-072,WETLAND,WA-072-2007Y (640),6/26/2007,--,--,,
W-073,WETLAND,2002-073,6/24/2002,--,--,Report,
W-073,WETLAND,DN-2002-073,6/24/2002,A,Yes,View,A
W-073,WETLAND,WA-073-2002E (1240),6/24/2002,--,--,,
W-073,WETLAND,WA-073-2002Y (387),6/24/2002,--,--,,
W-074,WETLAND,2002-074,6/24/2002,--,--,Report,
W-074,WETLAND,DN-2002-074,6/24/2002,A,No,View,C
W-074,WETLAND,WA-074-2002E (1241),6/24/2002,--,--,,
W-074,WETLAND,WA-074-2002Y (388),6/24/2002,--,--,,
W-075,WETLAND,2002-075,6/25/2002,--,--,Report,
W-075,WETLAND,DN-2002-075,6/25/2002,GPA,No,View,C
W-075,WETLAND,WA-075-2002E (1242),6/25/2002,--,--,,
W-075,WETLAND,WA-075-2002Y (389),6/25/2002,--,--,,
W-076,WETLAND,2002-076,6/25/2002,--,--,Report,
W-076,WETLAND,DN-2002-076,6/25/2002,GPA,No,View,A
W-076,WETLAND,WA-076-2002E (1243),6/25/2002,--,--,,
W-076,WETLAND,WA-076-2002Y (390),6/25/2002,--,--,,
W-076,WETLAND,2004-076,6/14/2004,--,--,,
W-076,WETLAND,DN-2004-076,6/14/2004,GPA,No,View,A
W-076,WETLAND,WA-076-2004E (318),6/14/2004,--,--,,
W-076,WETLAND,WA-076-2004Y (335),6/14/2004,--,--,,
W-076,WETLAND,2017-076,6/15/2017,--,--,,
W-076,WETLAND,WA-076-2017E (1663),6/15/2017,--,--,,
W-076,WETLAND,WA-076-2017Y (1662),6/15/2017,--,--,,
W-077,WETLAND,2002-077,6/26/2002,--,--,Report,
W-077,WETLAND,DN-2002-077,6/26/2002,B,Yes,View,A
W-077,WETLAND,WA-077-2002E (1244),6/26/2002,--,--,,
W-077,WETLAND,WA-077-2002Y (436),6/26/2002,--,--,,
W-077,WETLAND,2017-077,6/22/2017,--,--,,
W-077,WETLAND,DN-2017-077,6/22/2017,--,--,,
W-077,WETLAND,WA-077-2017E (1725),6/22/2017,--,--,,
W-077,WETLAND,WA-077-2017Y (1664),6/22/2017,--,--,,
W-078,WETLAND,2002-078,6/26/2002,--,--,Report,
W-078,WETLAND,DN-2002-078,6/26/2002,B,No,View,C
W-078,WETLAND,WA-078-2002E (1245),6/26/2002,--,--,,
W-078,WETLAND,WA-078-2002Y (437),6/26/2002,--,--,,
W-079,WETLAND,2002-079,6/27/2002,--,--,Report,
W-079,WETLAND,DN-2002-079,6/27/2002,GPA,No,View,C
W-079,WETLAND,WA-079-2002E (1246),6/26/2002,--,--,,
W-079,WETLAND,WA-079-2002Y (438),6/27/2002,--,--,,
W-079,WETLAND,2012-079,6/27/2012,--,--,,
W-079,WETLAND,DN-2012-079,6/27/2012,GPA,No,View,B
W-079,WETLAND,WA-079-2012E (1184),6/27/2012,--,--,,
W-079,WETLAND,WA-079-2012YX (1183),6/27/2012,--,--,,
W-079,WETLAND,2017-079,6/28/2017,--,--,,
W-079,WETLAND,WA-079-2017E (1667),6/28/2017,--,--,,
W-079,WETLAND,WA-079-2017Y (1666),6/28/2017,--,--,,
W-080,WETLAND,2002-080,6/27/2002,--,--,Report,
W-080,WETLAND,DN-2002-080,6/27/2002,C,Yes,View,C
W-080,WETLAND,WA-080-2002E (1247),6/27/2002,--,--,,
W-080,WETLAND,WA-080-2002Y (439),6/27/2002,--,--,,
W-080,WETLAND,2012-080,6/27/2012,--,--,,
W-080,WETLAND,DN-2012-080,6/27/2012,C,Yes,View,C
W-080,WETLAND,WA-080-2012E (1186),6/27/2012,--,--,,
W-080,WETLAND,WA-080-2012YX (1185),6/27/2012,--,--,,
W-081,WETLAND,2002-081,6/28/2002,--,--,Report,
W-081,WETLAND,DN-2002-081,6/28/2002,B,Yes,View,B
W-081,WETLAND,WA-081-2002E (1248),6/28/2002,--,--,,
W-081,WETLAND,WA-081-2002Y (440),6/28/2002,--,--,,
W-081,WETLAND,2012-081,6/20/2012,--,--,,
W-081,WETLAND,DN-2012-081,6/20/2012,B,No,View,C
W-081,WETLAND,WA-081-2012E (1188),6/20/2012,--,--,,
W-081,WETLAND,WA-081-2012YX (1187),6/20/2012,--,--,,
W-081,WETLAND,2017-081,6/7/2017,--,--,,
W-081,WETLAND,WA-081-2017E (1669),6/7/2017,--,--,,
W-081,WETLAND,WA-081-2017Y (1668),6/7/2017,--,--,,
W-082,WETLAND,2002-082,6/28/2002,--,--,Report,
W-082,WETLAND,DN-2002-082,6/28/2002,GPA,No,View,C
W-082,WETLAND,WA-082-2002E (1249),6/28/2002,--,--,,
W-082,WETLAND,WA-082-2002Y (441),6/28/2002,--,--,,
W-082,WETLAND,2012-082,6/18/2012,--,--,,
W-082,WETLAND,DN-2012-082,6/18/2012,GPA,No,View,C
W-082,WETLAND,WA-082-2012E (1190),6/18/2012,--,--,,
W-082,WETLAND,WA-082-2012YX (1189),6/18/2012,--,--,,
W-083,WETLAND,2002-083,7/1/2002,--,--,Report,
W-083,WETLAND,DN-2002-083,7/1/2002,A,Yes,View,A
W-083,WETLAND,WA-083-2002E (1250),7/1/2002,--,--,,
W-083,WETLAND,WA-083-2002Y (442),7/1/2002,--,--,,
W-084,WETLAND,2002-084,7/1/2002,--,--,Report,
W-084,WETLAND,DN-2002-084,7/1/2002,GPA,No,View,NA
W-084,WETLAND,WA-084-2002E (1251),7/1/2002,--,--,,
W-084,WETLAND,WA-084-2002Y (443),7/1/2002,--,--,,
W-084,WETLAND,2012-084,6/19/2012,--,--,,
W-084,WETLAND,DN-2012-084,6/19/2012,GPA,No,View,B
W-084,WETLAND,WA-084-2012E (1192),6/19/2012,--,--,,
W-084,WETLAND,WA-084-2012YX (1191),6/19/2012,--,--,,
W-084,WETLAND,2017-084,6/6/2017,--,--,,
W-084,WETLAND,WA-084-2017E (1671),6/6/2017,--,--,,
W-084,WETLAND,WA-084-2017Y (1670),6/6/2017,--,--,,
W-085,WETLAND,2002-085,7/1/2002,--,--,Report,
W-085,WETLAND,DN-2002-085,7/1/2002,GPA,No,View,B
W-085,WETLAND,WA-085-2002E (1252),7/1/2002,--,--,,
W-085,WETLAND,WA-085-2002Y (444),7/1/2002,--,--,,
W-086,WETLAND,2002-086,7/2/2002,--,--,Report,
W-086,WETLAND,DN-2002-086,7/2/2002,A,Indeterminate,View,I
W-086,WETLAND,WA-086-2002E (1253),7/2/2002,--,--,,
W-086,WETLAND,WA-086-2002Y (445),7/2/2002,--,--,,
W-087,WETLAND,2002-087,7/2/2002,--,--,Report,
W-087,WETLAND,DN-2002-087,7/2/2002,A,Indeterminate,View,I
W-087,WETLAND,WA-087-2002E (1254),7/2/2002,--,--,,
W-087,WETLAND,WA-087-2002Y (446),7/2/2002,--,--,,
W-087,WETLAND,2017-087,7/5/2017,--,--,,
W-087,WETLAND,WA-087-2017E (1673),7/5/2017,--,--,,
W-087,WETLAND,WA-087-2017Y (1672),7/5/2017,--,--,,
W-088,WETLAND,2002-088,7/3/2002,--,--,Report,
W-088,WETLAND,DN-2002-088,7/3/2002,GPA,No,View,A
W-088,WETLAND,WA-088-2002E (1255),7/3/2002,--,--,,
W-088,WETLAND,WA-088-2002Y (447),7/3/2002,--,--,,
W-088,WETLAND,2007-088,6/19/2007,--,--,,
W-088,WETLAND,DN-2007-088,6/19/2007,GPA,No,View,B
W-088,WETLAND,WA-088-2007E (642),6/19/2007,--,--,,
W-088,WETLAND,WA-088-2007Y (643),6/19/2007,--,--,,
W-088,WETLAND,2012-088,6/28/2012,--,--,,
W-088,WETLAND,DN-2012-088,6/28/2012,GPA,No,View,C
W-088,WETLAND,WA-088-2012E (1194),6/28/2012,--,--,,
W-088,WETLAND,WA-088-2012YX (1193),6/28/2012,--,--,,
W-088,WETLAND,2017-088,6/21/2017,--,--,,
W-088,WETLAND,WA-088-2017E (1718),6/21/2017,--,--,,
W-088,WETLAND,WA-088-2017Y (1674),6/21/2017,--,--,,
W-089,WETLAND,2003-089,6/10/2003,--,--,Report,
W-089,WETLAND,DN-2003-089,6/10/2003,GPA,No,View,A
W-089,WETLAND,WA-089-2003E (1256),6/10/2003,--,--,,
W-089,WETLAND,WA-089-2003Y (449),6/10/2003,--,--,,
W-090,WETLAND,2003-090,6/10/2003,--,--,Report,
W-090,WETLAND,DN-2003-090,6/10/2003,GPA,No,View,B
W-090,WETLAND,WA-090-2003E (1257),6/10/2003,--,--,,
W-090,WETLAND,WA-090-2003Y (450),6/10/2003,--,--,,
W-090,WETLAND,2012-090,7/3/2012,--,--,,
W-090,WETLAND,DN-2012-090,7/3/2012,GPA,No,View,A
W-090,WETLAND,WA-090-2012E (1196),7/3/2012,--,--,,
W-090,WETLAND,WA-090-2012YX (1195),7/3/2012,--,--,,
W-091,WETLAND,2003-091,6/11/2003,--,--,Report,
W-091,WETLAND,DN-2003-091,6/11/2003,B,Yes,View,B
W-091,WETLAND,WA-091-2003E (1258),6/11/2003,--,--,,
W-091,WETLAND,WA-091-2003Y (451),6/11/2003,--,--,,
W-091,WETLAND,2018-091,6/13/2018,--,--,,
W-091,WETLAND,WA-091-2018E (1776),6/13/2018,--,--,,
W-092,WETLAND,2003-092,6/11/2003,--,--,Report,
W-092,WETLAND,DN-2003-092,6/11/2003,GPA,No,View,A
W-092,WETLAND,WA-092-2003E (1259),6/11/2003,--,--,,
W-092,WETLAND,WA-092-2003Y (452),6/11/2003,--,--,,
W-092,WETLAND,2018-092,6/13/2018,--,--,,
W-092,WETLAND,WA-092-2018E (1777),6/13/2018,--,--,,
W-093,WETLAND,2003-093,6/12/2003,--,--,Report,
W-093,WETLAND,DN-2003-093,6/12/2003,B,Indeterminate,View,I
W-093,WETLAND,WA-093-2003E (1260),6/12/2003,--,--,,
W-093,WETLAND,WA-093-2003Y (453),6/12/2003,--,--,,
W-094,WETLAND,2003-094,6/16/2003,--,--,Report,
W-094,WETLAND,DN-2003-094,6/16/2003,B,Indeterminate,View,I
W-094,WETLAND,WA-094-2003E (1261),6/16/2003,--,--,,
W-094,WETLAND,WA-094-2003Y (454),6/16/2003,--,--,,
W-095,WETLAND,2003-095,6/16/2003,--,--,Report,
W-095,WETLAND,DN-2003-095,6/16/2003,B,Yes,View,A
W-095,WETLAND,WA-095-2003E (353),6/16/2003,--,--,,
W-095,WETLAND,WA-095-2003ED (354),6/16/2003,--,--,,
W-095,WETLAND,WA-095-2003Y (455),6/16/2003,--,--,,
W-095,WETLAND,2018-095,6/26/2018,--,--,,
W-095,WETLAND,WA-095-2018E (1778),6/26/2018,--,--,,
W-096,WETLAND,2003-096,6/17/2003,--,--,Report,
W-096,WETLAND,DN-2003-096,6/17/2003,A,Yes,View,A
W-096,WETLAND,WA-096-2003E (355),6/17/2003,--,--,,
W-096,WETLAND,WA-096-2003Y (456),6/17/2003,--,--,,
W-096,WETLAND,2018-096,6/29/2018,--,--,,
W-096,WETLAND,WA-096-2018E (1779),6/29/2018,--,--,,
W-097,WETLAND,2003-097,6/18/2003,--,--,Report,
W-097,WETLAND,DN-2003-097,6/18/2003,B,Indeterminate,View,I
W-097,WETLAND,WA-097-2003E (356),6/18/2003,--,--,,
W-097,WETLAND,WA-097-2003Y (457),6/18/2003,--,--,,
W-097,WETLAND,2013-097,6/12/2013,--,--,,
W-097,WETLAND,DN-2013-097,6/12/2013,B,Yes,,B
W-097,WETLAND,WA-097-2013E (1267),6/12/2013,--,--,,
W-097,WETLAND,WA-097-2013Y (1266),6/12/2013,--,--,,
W-098,WETLAND,2003-098,6/18/2003,--,--,Report,
W-098,WETLAND,DN-2003-098,6/18/2003,GPA,Indeterminate,View,I
W-098,WETLAND,WA-098-2003E (357),6/18/2003,--,--,,
W-098,WETLAND,WA-098-2003Y (458),6/18/2003,--,--,,
W-098,WETLAND,2013-098,6/20/2013,--,--,,
W-098,WETLAND,DN-2013-098,6/20/2013,GPA,No,View,B
W-098,WETLAND,WA-098-2013E (1269),6/20/2013,--,--,,
W-098,WETLAND,WA-098-2013Y (1268),6/20/2013,--,--,,
W-099,WETLAND,2003-099,6/23/2003,--,--,Report,
W-099,WETLAND,DN-2003-099,6/23/2003,GPA,No,View,B
W-099,WETLAND,WA-099-2003E (358),6/23/2003,--,--,,
W-099,WETLAND,WA-099-2003Y (459),6/23/2003,--,--,,
W-099,WETLAND,2013-099,6/18/2013,--,--,,
W-099,WETLAND,DN-2013-099,6/18/2013,GPA,No,View,B
W-099,WETLAND,WA-099-2013E (1271),6/18/2013,--,--,,
W-099,WETLAND,WA-099-2013Y (1270),6/18/2013,--,--,,
W-100,WETLAND,2003-100,6/23/2003,--,--,Report,
W-100,WETLAND,DN-2003-100,6/23/2003,B,Yes,View,A
W-100,WETLAND,WA-100-2003E (359),6/23/2003,--,--,,
W-100,WETLAND,WA-100-2003Y (460),6/23/2003,--,--,,
W-101,WETLAND,2003-101,6/24/2003,--,--,Report,
W-101,WETLAND,DN-2003-101,6/24/2003,B,Yes,View,B
W-101,WETLAND,WA-101-2003E (360),6/24/2003,--,--,,
W-101,WETLAND,WA-101-2003Y (461),6/24/2003,--,--,,
W-101,WETLAND,2013-101,6/25/2013,--,--,,
W-101,WETLAND,DN-2013-101,6/25/2013,B,No,View,C
W-101,WETLAND,WA-101-2013E (1273),6/25/2013,--,--,,
W-101,WETLAND,WA-101-2013Y (1272),6/25/2013,--,--,,
W-101,WETLAND,2018-101,6/21/2018,--,--,,
W-101,WETLAND,WA-101-2018E (1780),6/21/2018,--,--,,
W-102,WETLAND,2003-102,6/24/2003,--,--,Report,
W-102,WETLAND,DN-2003-102,6/24/2003,B,No,View,NA
W-102,WETLAND,WA-102-2003E (361),6/24/2003,--,--,,
W-102,WETLAND,WA-102-2003Y (462),6/24/2003,--,--,,
W-102,WETLAND,2013-102,6/25/2013,--,--,,
W-102,WETLAND,DN-2013-102,6/25/2013,B,No,View,C
W-102,WETLAND,WA-102-2013Y (1274),6/25/2013,--,--,,
W-102,WETLAND,2018-102,6/11/2018,--,--,,
W-102,WETLAND,WA-102-2018E (1781),6/11/2018,--,--,,
W-103,WETLAND,2003-103,6/25/2003,--,--,Report,
W-103,WETLAND,DN-2003-103,6/25/2003,B,No,View,C
W-103,WETLAND,WA-103-2003E (362),6/25/2003,--,--,,
W-103,WETLAND,WA-103-2003Y (463),6/25/2003,--,--,,
W-103,WETLAND,2013-103,6/17/2013,--,--,,
W-103,WETLAND,DN-2013-103,6/17/2013,B,No,View,NA
W-103,WETLAND,WA-103-2013E (1276),6/17/2013,--,--,,
W-103,WETLAND,WA-103-2013Y (1275),6/17/2013,--,--,,
W-103,WETLAND,2018-103,6/14/2018,--,--,,
W-103,WETLAND,WA-103-2018E (1782),6/14/2018,--,--,,
W-104,WETLAND,2003-104,6/25/2003,--,--,Report,
W-104,WETLAND,DN-2003-104,6/25/2003,B,No,View,C
W-104,WETLAND,WA-104-2003E (363),6/25/2003,--,--,,
W-104,WETLAND,WA-104-2003Y (464),6/25/2003,--,--,,
W-104,WETLAND,2013-104,6/17/2013,--,--,,
W-104,WETLAND,DN-2013-104,6/17/2013,B,No,View,C
W-104,WETLAND,WA-104-2013E (1278),6/17/2013,--,--,,
W-104,WETLAND,WA-104-2013Y (1277),6/17/2013,--,--,,
W-104,WETLAND,2018-104,6/14/2018,--,--,,
W-104,WETLAND,WA-104-2018E (1783),6/14/2018,--,--,,
W-105,WETLAND,2003-105,6/26/2003,--,--,Report,
W-105,WETLAND,DN-2003-105,6/26/2003,B,No,View,C
W-105,WETLAND,WA-105-2003E (365),6/26/2003,--,--,,
W-105,WETLAND,WA-105-2003Y (465),6/26/2003,--,--,,
W-105,WETLAND,2011-105,6/29/2011,--,--,,
W-105,WETLAND,DN-2011-105,6/29/2011,B,No,View,C
W-105,WETLAND,WA-105-2011E (1092),6/29/2011,--,--,,
W-105,WETLAND,WA-105-2011Y (1091),6/29/2011,--,--,,
W-105,WETLAND,2016-105,6/14/2016,--,--,,
W-105,WETLAND,DN-2016-105,6/14/2016,B,Yes,View,B
W-105,WETLAND,WA-105-2016E (1570),6/14/2016,--,--,,
W-105,WETLAND,WA-105-2016Y (1569),6/14/2016,--,--,,
W-106,WETLAND,2003-106,6/26/2003,--,--,Report,
W-106,WETLAND,DN-2003-106,6/26/2003,B,No,View,C
W-106,WETLAND,WA-106-2003E (366),6/26/2003,--,--,,
W-106,WETLAND,WA-106-2003Y (466),6/26/2003,--,--,,
W-107,WETLAND,2003-107,6/30/2003,--,--,Report,
W-107,WETLAND,DN-2003-107,6/30/2003,A,Indeterminate,View,I
